generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
343,74215.000000,25785.000000,25,93805.051731,152469723.602067,1114.314369,0.322139,2,1,1,0.015291
344,77344.000000,22656.000000,27,109758.769773,346368414.512409,1362.281956,0.296336,2,1,1,0.013560
345,75579.000000,24421.000000,23,102950.015481,770638298.881763,1219.273176,0.289217,2,1,1,0.010868
346,74511.000000,25489.000000,26,228174.453821,1702384527.839097,3007.285438,0.116491,2,2,1,0.045137
347,76843.000000,23157.000000,29,219041.859104,1601604979.499409,2591.187456,0.155477,2,2,1,0.084421
348,73952.000000,26048.000000,25,229790.437263,1964368237.161094,2684.787546,0.143736,2,3,1,0.042172
349,79202.000000,20798.000000,32,226638.609663,1659702788.439842,2293.377723,0.166216,2,3,1,0.065146
350,75435.000000,24565.000000,24,231842.852600,1214299552.463010,2984.219367,0.117980,1,4,1,0.048185
351,71558.000000,28442.000000,23,226947.309899,1687940206.479494,3158.092030,0.134921,1,4,1,0.041973
352,66339.000000,33661.000000,19,226490.667349,1365066651.488316,2982.445424,0.084079,1,4,1,0.047951
353,71930.000000,28070.000000,25,228633.449668,1418608464.980408,2929.402882,0.120958,1,4,1,0.055437
354,75658.000000,24342.000000,26,213701.534251,1610677164.483773,2604.026236,0.152242,1,4,1,0.026305
355,76937.000000,23063.000000,30,231919.112578,1343873053.903953,2624.826454,0.137454,1,4,1,0.022034
356,64819.000000,35181.000000,21,218984.456364,1827626566.170939,2978.948865,0.104469,1,4,1,0.053256
357,80340.000000,19660.000000,29,229866.730531,1395201873.402509,2898.520650,0.134845,1,4,2,0.029077
358,78632.000000,21368.000000,29,213788.412212,1660297543.282890,2605.178699,0.134506,1,4,2,0.022495
359,80185.000000,19815.000000,30,219303.817217,1187477749.059385,2112.005528,0.144016,1,4,2,0.032357
360,78594.000000,21406.000000,28,229127.454379,1667207625.206397,2706.507440,0.131812,1,4,1,0.030186
361,77227.000000,22773.000000,27,229476.795278,1493568122.105417,2781.943629,0.161594,1,4,1,0.053328
362,74263.000000,25737.000000,26,213266.866005,1456395943.348914,2543.802627,0.168882,1,4,1,0.029246
363,72251.000000,27749.000000,24,228355.153041,1846357715.135570,2977.520607,0.114818,1,4,2,0.029369
364,71218.000000,28782.000000,25,217523.259159,1807943011.517928,2709.523629,0.123181,1,4,2,0.039293
365,73941.000000,26059.000000,26,224248.063740,1422052540.273324,2949.373124,0.127756,1,4,2,0.067303
