generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
36,61075.000000,38925.000000,12,47923.996966,87092508.475559,972.945095,0.000000,3,5,1,0.002581
37,53479.000000,46521.000000,5,41232.857464,249449628.981903,872.581126,0.000000,3,5,1,0.006183
38,58771.000000,41229.000000,13,52894.189687,82349502.630071,1040.561926,0.000000,3,5,1,0.003466
39,52694.000000,47306.000000,7,43101.870562,68971510.323185,1226.404432,0.000000,3,5,1,0.003506
40,48417.000000,51583.000000,5,40988.484423,257631482.032897,892.439829,0.000000,1,4,1,0.007396
41,57162.000000,42838.000000,13,53509.024134,44969623.378263,1118.462872,0.000000,1,4,1,0.005392
42,65391.000000,34609.000000,15,54663.396569,36295346.823304,925.252138,0.000000,1,4,1,0.004536
43,59091.000000,40909.000000,11,47050.684808,46200867.567617,1065.535237,0.000000,1,4,1,0.002122
44,61863.000000,38137.000000,19,63701.419769,0.000000,1039.123197,0.000000,1,4,1,0.005376
45,60839.000000,39161.000000,14,57413.190556,28653643.739017,1192.533711,0.000000,1,4,1,0.005467
46,58666.000000,41334.000000,12,57881.474809,66108174.799286,1136.912742,0.000000,1,4,1,0.007781
47,52964.000000,47036.000000,8,44309.205301,196664748.160448,1130.068600,0.000000,1,3,1,0.006883
48,55762.000000,44238.000000,12,54650.692765,62373690.272361,1310.038331,0.000000,1,3,1,0.005538
49,58321.000000,41679.000000,12,50247.972742,69811084.983013,1212.326063,0.000000,1,3,1,0.002290
50,73461.000000,26539.000000,22,58101.236846,11612.299866,963.458445,0.000000,1,3,1,0.005780
51,62123.000000,37877.000000,12,44590.890921,147507697.388473,756.524179,0.000000,1,3,1,0.006265
52,56810.000000,43190.000000,10,42576.147685,123952082.858727,1070.313079,0.000000,1,3,1,0.005266
53,59089.000000,40911.000000,13,42294.142057,108584168.154032,801.047034,0.000000,1,3,1,0.005701
54,57854.000000,42146.000000,12,46893.025901,109686387.227623,972.468881,0.000000,1,3,1,0.002576
55,53858.000000,46142.000000,11,46889.976828,43676752.777662,1002.922532,0.000000,1,3,1,0.002260
56,66861.000000,33139.000000,17,50991.081429,96876168.226219,764.779941,0.000000,1,3,1,0.001254
57,58341.000000,41659.000000,10,44451.234850,76834644.189981,766.516688,0.000000,1,3,1,0.002277
58,60683.000000,39317.000000,14,52589.771427,86429879.034000,1145.444577,0.000000,1,3,1,0.006362
59,96236.000000,3764.000000,48,61577.481566,0.000000,584.458553,0.000000,1,3,1,0.000016
60,49838.000000,50162.000000,5,49795.104403,82839818.228048,1945.246780,0.000000,1,3,1,0.006819
61,100000.000000,1.000000,50,63176.311814,0.000000,739.253227,0.000000,1,3,2,0.000000
62,49828.000000,50172.000000,8,45187.121486,79008981.708240,1397.448160,0.000000,1,3,1,0.004573
64,58931.000000,41069.000000,13,49127.080884,44233488.058074,984.117588,0.000000,0,1,1,0.010562
65,49878.000000,50122.000000,7,45668.765637,64343666.417610,1701.258411,0.000000,0,1,1,0.005971
66,57091.000000,42909.000000,11,47950.820527,113867604.465535,1097.235103,0.000000,0,1,1,0.006348
67,62626.000000,37374.000000,13,48958.625794,48143744.362772,1120.559769,0.000000,0,1,2,0.001818
68,60060.000000,39940.000000,10,49896.078796,155551994.140636,883.726722,0.000000,0,1,2,0.003382
69,62599.000000,37401.000000,19,56450.367966,1443341.649061,1221.301079,0.000000,0,1,1,0.003182
70,53000.000000,47000.000000,11,49296.874740,61601698.208474,1112.492420,0.000000,0,2,1,0.003589
71,54622.000000,45378.000000,10,52416.267057,32184461.557955,1510.206901,0.000000,0,2,1,0.002913
